num,date,media_id,shortcode,display_url,video_url,width,height,tagged_users,post_id,post_shortcode,post_url,likes,liked,pinned,description,tags,location_id,location_slug,location_url,sidecar_media_id,sidecar_shortcode,owner_id,username,fullname,post_date,tag,count,category,subcategory,filename,extension,hashtag,coauthors,comment_count,comments,comment_sentiments,overall_sentiment,is_traditional
8,12/2/2023 21:36,3.25e+18,C0XbC8Qxv_j,https://instagram.fyzd1-3.fna.fbcdn.net/v/t51.29350-15/407387565_1084999876015676_6880682459781241358_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=108&_nc_oc=Q6cZ2AF8n_bxBFwyQG7EfWPH1hpHEsfLNMip9NewM5D3Em4xK0eot03QMiWE8zjP2mOsgQU&_nc_ohc=vAdNChyT5JoQ7kNvgE6HQqI&_nc_gid=bb272dedade24fd2804f5633fa52ae61&edm=AMKDjl4BAAAA&ccb=7-5&ig_cache_key=MzI0OTE4NDYwNTU3MTg0MjAxOQ%3D%3D.3-ccb7-5&oh=00_AYB3vbBVmeSRiWcswtYpifo9QiD8Zpap_LVSfaQQeb-QdQ&oe=67AF22EE&_nc_sid=472314,,1440,1800,[],3.25e+18,C0XbDCGRPdu,https://www.instagram.com/p/C0XbDCGRPdu/,19,False,[],"黄姚古镇 | Huangyao Ancient Town
广西贺州 Hezhou, Guangxi Zhuang Autonomous Region

Huangyao Ancient Town originated during the Song Dynasty and has a history of nearly 1000 years. Flourishing at one time due to convenient waterways, it preserves over 20 temples and shrines, as well as more than 10 pavilions and towers, predominantly built during the Ming and Qing dynasties. Many residents migrated to Huangyao to escape war and other reasons, often engaging in commerce, resulting in architectural layouts designed with strong defensive features.

Photo cr: Xiaohongshu: 锅盖有力
Photo cr: Xiaohongshu: 自然醒😴
Photo cr: Xiaohongshu: 雨辰的旅途
Photo cr: Xiaohongshu: 薄荷甜茶
Follow @arch_china for more traditional Chinese architecture pics!
#TraditionalChineseArchitecture #ChineseArchitecture #Architecture #TraditionalArchitecture #ArchitecturalHeritage #ChineseCulture #CulturalTreasures #Travel #Art #Photography #China","['#ArchitecturalHeritage', '#Architecture', '#Art', '#China', '#ChineseArchitecture', '#ChineseCulture', '#CulturalTreasures', '#Photography', '#TraditionalArchitecture', '#TraditionalChineseArchitecture', '#Travel']",299022367.0,广西贺州,https://www.instagram.com/explore/locations/299022367/广西贺州/,3.25e+18,C0XbDCGRPdu,59637101392,arch_china,Chinese Architecture,12/2/2023 21:36,traditionalchinesearchitecture,10,instagram,tag,407387565_1084999876015676_6880682459781241358_n,jpg,traditionalchinesearchitecture,,0,[],[],0.0,True
3,12/29/2023 1:51,3.27e+18,C1a04tZOYZx,https://instagram.fyzd1-2.fna.fbcdn.net/v/t51.29350-15/413416377_737753934936547_127428568129735219_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDEwODEuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2AEtGNhuIN752a3OHWO_dhBn4fVMlz9ysU08xVcDlYl6OxYl5MNm5TebLPBUL0SAHCo&_nc_ohc=ln4DHbWnEHIQ7kNvgEolKC-&_nc_gid=f46a2369b302422fb5dfc14a5d3a3b2e&edm=AMKDjl4BAAAA&ccb=7-5&ig_cache_key=MzI2ODE1NzA3NTA2MTU3MzIzMw%3D%3D.3-ccb7-5&oh=00_AYC52oERz8_DVTKOy2bbgJGyGgmm_sPCbYs_H03TpkhjEA&oe=67AF1B4D&_nc_sid=472314,,1440,1081,[],3.27e+18,C1a040auWBz,https://www.instagram.com/p/C1a040auWBz/,27,False,[],"世德堂 | Shide Hall
浙江金华 Jinhua , Zhejiang Province

Shide Hall was built to worship two generals from the Southern Song Dynasty. It features a flush-gable roof, a layout with three courtyards, and is composed of elements such as a screen wall, front hall (gatehouse, stage), front courtyard, two front corridors, middle hall, rear courtyard, two rear corridors, and rear hall. Shide Hall is an important tangible example for the study of the architectural form and traditional building craftsmanship of ancestral halls in Zhejiang. Its brick carvings, wood carvings, and other detailed decorations hold significant artistic value.

Photo cr: Xiaohongshu: 我可以是亚哈
Photo cr: Weibo: Orion_nnn
Follow @arch_china for more traditional Chinese architecture pics!
#TraditionalChineseArchitecture #ChineseArchitecture #Architecture #TraditionalArchitecture #ArchitecturalHeritage #ChineseCulture #CulturalTreasures #Travel #Art #Photography #China","['#ArchitecturalHeritage', '#Architecture', '#Art', '#China', '#ChineseArchitecture', '#ChineseCulture', '#CulturalTreasures', '#Photography', '#TraditionalArchitecture', '#TraditionalChineseArchitecture', '#Travel']",498024636.0,金华,https://www.instagram.com/explore/locations/498024636/金华/,3.27e+18,C1a040auWBz,59637101392,arch_china,Chinese Architecture,12/29/2023 1:51,traditionalchinesearchitecture,10,instagram,tag,413416377_737753934936547_127428568129735219_n,jpg,traditionalchinesearchitecture,,0,[],[],0.0,True
2,10/10/2023 16:55,3.21e+18,CyOcrYhRlnF,https://instagram.fyzd1-2.fna.fbcdn.net/v/t51.29350-15/387581956_3486689011544474_7401194195096354090_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-2.fna.fbcdn.net&_nc_cat=102&_nc_oc=Q6cZ2AEwVz3kAwaicsoNIXFeqVPKrZe_jCzqs56GkQMdNKgvgliP7R27ZZu0UmD9nomY6pE&_nc_ohc=kUl8Z9cXGdUQ7kNvgEOeFkc&_nc_gid=0bc880a3ca274a2d839cb2b949bfb9fe&edm=AMKDjl4BAAAA&ccb=7-5&ig_cache_key=MzIxMDYyOTcxMDkyOTYxNTMwMQ%3D%3D.3-ccb7-5&oh=00_AYAM-BWy5AvqTT_06nKbulpc8HIJ8x03ekdeQ93Gb1sJww&oe=67AF4DDB&_nc_sid=472314,,1440,1800,[],3.21e+18,CyOcrfCRNEo,https://www.instagram.com/p/CyOcrfCRNEo/,15,False,[],"玄逸玫瑰教堂 | Xuanyi Rose Church
四川宜宾 Yibin, Sichuan Province

Xuanyi Rose Church, also known as the Rose Academy, was established in 1895. The architecture blends Eastern and Western styles, featuring the traditional Sichuan brick-and-wood structure with imposing firewalls. The decorative elements on the main facade tactfully incorporate the popular Sichuan artistry of blue and pink ceramic inlay(嵌瓷).

Photo cr: Xiaohongshu: 酸三
Photo cr: Xiaohongshu: 欧小易📷
Photo cr: Xiaohongshu: 阿诚的白日梦
Follow @arch_china for more traditional Chinese architecture pics!
#TraditionalChineseArchitecture #ChineseArchitecture #Architecture #TraditionalArchitecture #ArchitecturalHeritage #ChineseCulture #CulturalTreasures #Travel #Art #Photography #China","['#ArchitecturalHeritage', '#Architecture', '#Art', '#China', '#ChineseArchitecture', '#ChineseCulture', '#CulturalTreasures', '#Photography', '#TraditionalArchitecture', '#TraditionalChineseArchitecture', '#Travel']",249884637.0,yibin,https://www.instagram.com/explore/locations/249884637/yibin/,3.21e+18,CyOcrfCRNEo,59637101392,arch_china,Chinese Architecture,10/10/2023 16:55,traditionalchinesearchitecture,10,instagram,tag,387581956_3486689011544474_7401194195096354090_n,jpg,traditionalchinesearchitecture,,0,[],[],0.0,True
8,2/14/2024 15:38,3.3e+18,C3VU1QZurNT,https://instagram.fyzd1-3.fna.fbcdn.net/v/t51.29350-15/427258278_1379170919383230_7926162942473806108_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0NDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=106&_nc_oc=Q6cZ2AFE4JEOxU0Qc6egu1uk5VpQGeisTxrcg0RIaAnFK3-yBKBuaFj_nU9Zo7LpFAN7KNE&_nc_ohc=GzMf-fqeMUMQ7kNvgGmw-y-&_nc_gid=d2e79884783446c288acd26c7add3681&edm=AMKDjl4BAAAA&ccb=7-5&ig_cache_key=MzMwMjYzNzUyMjQyMDE1MTEyMw%3D%3D.3-ccb7-5&oh=00_AYAXzsfzi88dfAL4MKFFL8RZw02sCx-uQb-Lvw_8sv2JLg&oe=67AF30EE&_nc_sid=472314,,1440,1440,[],3.3e+18,C3VU1UFOvHJ,https://www.instagram.com/p/C3VU1UFOvHJ/,6,False,[],"木四牌坊 | Musi Archway (Wooden Four Archway)
山西临汾 Linfen, Shanxi Province

The reconstruction of Musi Archway took place in the Ming Dynasty (1613). It is magnificent and grand, featuring a four-pillar, three-bay structure combined on all four sides, topped with a cross-gabled(十字歇山) roof. Each side of the archway is adorned with plaques (匾额) related to the imperial examinations.

Photo cr: Weibo: Leo没有昵称
Follow @arch_china for more traditional Chinese architecture pics!
#TraditionalChineseArchitecture #ChineseArchitecture #Architecture #TraditionalArchitecture #ArchitecturalHeritage #ChineseCulture #CulturalTreasures #Travel #Art #Photography #China","['#ArchitecturalHeritage', '#Architecture', '#Art', '#China', '#ChineseArchitecture', '#ChineseCulture', '#CulturalTreasures', '#Photography', '#TraditionalArchitecture', '#TraditionalChineseArchitecture', '#Travel']",249934483.0,linfen,https://www.instagram.com/explore/locations/249934483/linfen/,3.3e+18,C3VU1UFOvHJ,59637101392,arch_china,Chinese Architecture,2/14/2024 15:38,traditionalchinesearchitecture,10,instagram,tag,427258278_1379170919383230_7926162942473806108_n,jpg,traditionalchinesearchitecture,,0,[],[],0.0,True
5,1/17/2024 3:18,3.28e+18,C2L588yOLDB,https://instagram.fyzd1-2.fna.fbcdn.net/v/t51.29350-15/419507541_1678099175932447_4862967460180020804_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDg2eDgyMC5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=instagram.fyzd1-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2AFE4JEOxU0Qc6egu1uk5VpQGeisTxrcg0RIaAnFK3-yBKBuaFj_nU9Zo7LpFAN7KNE&_nc_ohc=Qb421g3JxNYQ7kNvgEGHMwx&_nc_gid=d2e79884783446c288acd26c7add3681&edm=AMKDjl4BAAAA&ccb=7-5&ig_cache_key=MzI4MTk3MTYzMDU1NjM2MDg5Nw%3D%3D.3-ccb7-5&oh=00_AYANiRaGjnfcm6bm_11lI3ZIOgYjrH8z-ymDTO9ekd8rlA&oe=67AF501A&_nc_sid=472314,,1086,820,[],3.28e+18,C2L59AXOBdD,https://www.instagram.com/p/C2L59AXOBdD/,9,False,[],"洄澜桥阁 | Huilan Bridge Pavilion
云南红河哈尼彝族自治州 Yunnan Honghe Hani and Yi Autonomous Prefecture

Huilan Bridge Pavilion is an ancient building from the Qing Dynasty, featuring three tiers of eaves and an octagonal pavilion. There are two pavilions standing to its sides. Below the Huilan Bridge Pavilion is a single-arch stone bridge.

Photo cr: Weibo: 人字拖林达
Follow @arch_china for more traditional Chinese architecture pics!
#TraditionalChineseArchitecture #ChineseArchitecture #Architecture #TraditionalArchitecture #ArchitecturalHeritage #ChineseCulture #CulturalTreasures #Travel #Art #Photography #China","['#ArchitecturalHeritage', '#Architecture', '#Art', '#China', '#ChineseArchitecture', '#ChineseCulture', '#CulturalTreasures', '#Photography', '#TraditionalArchitecture', '#TraditionalChineseArchitecture', '#Travel']",163000000000000.0,红河哈尼族彝族自治州,https://www.instagram.com/explore/locations/162722267230379/红河哈尼族彝族自治州/,3.28e+18,C2L59AXOBdD,59637101392,arch_china,Chinese Architecture,1/17/2024 3:18,traditionalchinesearchitecture,8,instagram,tag,419507541_1678099175932447_4862967460180020804_n,jpg,traditionalchinesearchitecture,,0,[],[],0.0,True
10,12/2/2023 22:07,3.25e+18,C0XenFpxncJ,https://instagram.fyzd1-2.fna.fbcdn.net/v/t51.29350-15/407482979_340255665315598_8206895135034554782_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0NDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-2.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2AF8n_bxBFwyQG7EfWPH1hpHEsfLNMip9NewM5D3Em4xK0eot03QMiWE8zjP2mOsgQU&_nc_ohc=gybAtLwNThsQ7kNvgFbGLdW&_nc_gid=bb272dedade24fd2804f5633fa52ae61&edm=AMKDjl4BAAAA&ccb=7-5&ig_cache_key=MzI0OTIwMDI4MzY5NTYwOTYwOQ%3D%3D.3-ccb7-5&oh=00_AYC3O57QguaIY0-65Y0HiVNhh9gzZByYZ7t6Cpyh2RhGeA&oe=67AF24AF&_nc_sid=472314,,1440,1440,[],3.25e+18,C0XenJaRUqk,https://www.instagram.com/p/C0XenJaRUqk/,17,False,[],"赛宗寺 | Saizong Temple
青海海南藏族自治州 Hainan Tibetan Autonomous Prefecture , Qinghai Province

Saizong Temple, backed by Saizong Mountain(赛宗山), is a Tibetan Buddhist temple.

Photo cr: Weibo: 昭昭ex
Photo cr: Weibo: 冰冻-饺子
Photo cr: Weibo: 基围虾
Follow @arch_china for more traditional Chinese architecture pics!
#TraditionalChineseArchitecture #ChineseArchitecture #Architecture #TraditionalArchitecture #ArchitecturalHeritage #ChineseCulture #CulturalTreasures #Travel #Art #Photography #China","['#ArchitecturalHeritage', '#Architecture', '#Art', '#China', '#ChineseArchitecture', '#ChineseCulture', '#CulturalTreasures', '#Photography', '#TraditionalArchitecture', '#TraditionalChineseArchitecture', '#Travel']",212000000000000.0,青海藏族自治州,https://www.instagram.com/explore/locations/211862792812042/青海藏族自治州/,3.25e+18,C0XenJaRUqk,59637101392,arch_china,Chinese Architecture,12/2/2023 22:07,traditionalchinesearchitecture,10,instagram,tag,407482979_340255665315598_8206895135034554782_n,jpg,traditionalchinesearchitecture,,0,[],[],0.0,True
9,12/29/2023 21:02,3.27e+18,C1c4luvRagQ,https://instagram.fyzd1-2.fna.fbcdn.net/v/t51.29350-15/414486453_1064735591427371_6853129979865070628_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE3OTQuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-2.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2AEtGNhuIN752a3OHWO_dhBn4fVMlz9ysU08xVcDlYl6OxYl5MNm5TebLPBUL0SAHCo&_nc_ohc=b5g5UvqvfqoQ7kNvgHx98JY&_nc_gid=f46a2369b302422fb5dfc14a5d3a3b2e&edm=AMKDjl4BAAAA&ccb=7-5&ig_cache_key=MzI2ODczNjMxMjk3NDYxNjU5Mg%3D%3D.3-ccb7-5&oh=00_AYD1nH2zj2GNfR1AFis5Q7cYSjl47DccyMNsXWZhNdEaqA&oe=67AF3905&_nc_sid=472314,,1440,1794,[],3.27e+18,C1c4lz_xLnX,https://www.instagram.com/p/C1c4lz_xLnX/,13,False,[],"五泉山建筑群 | Mount Wuquan architectural complex
甘肃兰州 Lanzhou, Gansu Province

The architectural complex of Mount Wuquan was originally built in the Yuan Dynasty and underwent multiple expansions and renovations during the Ming, Qing, and Republic of China periods.

Photo cr: Xiaohongshu: 如故📷
Photo cr: Weibo: 雨演眼中的世界
Photo cr: Weibo: 背包旅行玩家
Follow @arch_china for more traditional Chinese architecture pics!
#TraditionalChineseArchitecture #ChineseArchitecture #Architecture #TraditionalArchitecture #ArchitecturalHeritage #ChineseCulture #CulturalTreasures #Travel #Art #Photography #China","['#ArchitecturalHeritage', '#Architecture', '#Art', '#China', '#ChineseArchitecture', '#ChineseCulture', '#CulturalTreasures', '#Photography', '#TraditionalArchitecture', '#TraditionalChineseArchitecture', '#Travel']",445611132.0,兰州,https://www.instagram.com/explore/locations/445611132/兰州/,3.27e+18,C1c4lz_xLnX,59637101392,arch_china,Chinese Architecture,12/29/2023 21:02,traditionalchinesearchitecture,10,instagram,tag,414486453_1064735591427371_6853129979865070628_n,jpg,traditionalchinesearchitecture,,0,[],[],0.0,True
1,9/14/2023 10:00,3.19e+18,CxKwgmHB1Bf,https://instagram.fyzd1-3.fna.fbcdn.net/v/t39.30808-6/378824936_696094982556260_1089676269216826286_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMzMyeDE2NjUuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=108&_nc_oc=Q6cZ2AHvW6xdpcZjwobD8BK_9S_RPHCY4yxvEsCf1se5W7EuWGsU4Q0rZuIEzGBXEwfsGzg&_nc_ohc=IoTeMMrYqEEQ7kNvgG9wdwA&_nc_gid=18e72f1d759944f0b431dd13effb0c1e&edm=AMKDjl4AAAAA&ccb=7-5&ig_cache_key=MzE5MTU3NjYzMjEyMTMxNTQyMw%3D%3D.3-ccb7-5&oh=00_AYCBmOf-Ir3XrdITPGjHVkDNNixqlD4qVR2hFaGWuOSaFw&oe=67AF49B3&_nc_sid=472314,,1332,1665,[],3.19e+18,CxKwgmHB1Bf,https://www.instagram.com/p/CxKwgmHB1Bf/,399,False,[],"【#建築漫談】頤和園佛香閣 Tower of Buddhist Incense of the Summer Palace, Beijing
佛香閣，坐落於北京頤和園萬壽山前山，始建於清代乾隆年間，後於清代光緒年間完成重建。
佛香閣北靠佛教建築「智慧海」，南俯昆明湖和排雲殿，建築仿照杭州六和塔建造，高36米，共3層，為八角四重檐結構。
登上佛香閣遠眺，可將周圍數十里北京城的景色都盡收眼底，晚清年間，慈禧太后常到佛香閣燒香禮佛。
·
圖片來源：Getty
·
·
·
#北京 #頤和園 #佛香閣 #萬壽山 #建築 #beijing #thesummerpalace #summerpalace #buddhist #buddha #chinesetower #chinesearchitecture #traditionalchinesearchitecture #snapshot #instashot #discoverchina #travelchina #chinatravel #travelbeijing #discoverbeijing #instabeijing #chinesephotography #stunning #wonderful_places","['#beijing', '#buddha', '#buddhist', '#chinatravel', '#chinesearchitecture', '#chinesephotography', '#chinesetower', '#discoverbeijing', '#discoverchina', '#instabeijing', '#instashot', '#snapshot', '#stunning', '#summerpalace', '#thesummerpalace', '#traditionalchinesearchitecture', '#travelbeijing', '#travelchina', '#wonderful_places', '#佛香閣', '#北京', '#建築', '#建築漫談', '#萬壽山', '#頤和園']",,,,,,34096893256,snapshot_____story,snapshot,9/14/2023 10:00,traditionalchinesearchitecture,1,instagram,tag,378824936_696094982556260_1089676269216826286_n,jpg,traditionalchinesearchitecture,,0,[],[],0.0,True
8,12/29/2023 20:43,3.27e+18,C1c2WXeRA_r,https://instagram.fyzd1-2.fna.fbcdn.net/v/t51.29350-15/413943246_350012624404281_5038835042270391338_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0NDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-2.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2AEtGNhuIN752a3OHWO_dhBn4fVMlz9ysU08xVcDlYl6OxYl5MNm5TebLPBUL0SAHCo&_nc_ohc=f7p4HmX5DK0Q7kNvgHgTpm2&_nc_gid=f46a2369b302422fb5dfc14a5d3a3b2e&edm=AMKDjl4BAAAA&ccb=7-5&ig_cache_key=MzI2ODcyNjQ2MTEwODA2NDIzNQ%3D%3D.3-ccb7-5&oh=00_AYBJFizr8GYlT8mIGMeRb3i6uq1UXMyHCIyUcSKvg535VA&oe=67AF21FD&_nc_sid=472314,,1440,1440,[],3.27e+18,C1c2WcUxbfs,https://www.instagram.com/p/C1c2WcUxbfs/,3,False,[],"飞来殿 | Feilai Hall
四川乐山 Leshan, Sichuan Province

Feilai Hall of Damiao Temple(大庙) is a Taoist architectural structure, and it is the largest existing Yuan Dynasty wooden building in Sichuan. There are two exquisite clay-molded dragons on the front eaves and main pillars of the hall.

Photo cr: Xiaohongshu: 旧约扁舟
Photo cr: Weibo: 人字拖林达
Follow @arch_china for more traditional Chinese architecture pics!
#TraditionalChineseArchitecture #ChineseArchitecture #Architecture #TraditionalArchitecture #ArchitecturalHeritage #ChineseCulture #CulturalTreasures #Travel #Art #Photography #China","['#ArchitecturalHeritage', '#Architecture', '#Art', '#China', '#ChineseArchitecture', '#ChineseCulture', '#CulturalTreasures', '#Photography', '#TraditionalArchitecture', '#TraditionalChineseArchitecture', '#Travel']",267415772.0,leshan,https://www.instagram.com/explore/locations/267415772/leshan/,3.27e+18,C1c2WcUxbfs,59637101392,arch_china,Chinese Architecture,12/29/2023 20:43,traditionalchinesearchitecture,10,instagram,tag,413943246_350012624404281_5038835042270391338_n,jpg,traditionalchinesearchitecture,,0,[],[],0.0,True
3,10/29/2023 23:15,3.22e+18,CzADWX7x-Ye,https://instagram.fyzd1-2.fna.fbcdn.net/v/t51.29350-15/396610851_874090180579207_2444727061345710664_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0NDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2AF8n_bxBFwyQG7EfWPH1hpHEsfLNMip9NewM5D3Em4xK0eot03QMiWE8zjP2mOsgQU&_nc_ohc=9K_azqKV3gcQ7kNvgG5O6o_&_nc_gid=bb272dedade24fd2804f5633fa52ae61&edm=AMKDjl4BAAAA&ccb=7-5&ig_cache_key=MzIyNDU5MjA2NDg2NDMxNDkxMA%3D%3D.3-ccb7-5&oh=00_AYDV2P3gNQCmf_1Eyujx9jXygK_91usSJ7wbdWZg1pKfmA&oe=67AF24B7&_nc_sid=472314,,1440,1440,[],3.22e+18,CzADWeExE8t,https://www.instagram.com/p/CzADWeExE8t/,10,False,[],"古中庙 | Guzhong Temple
山西高平 Gaoping, Shanxi Province

Guzhong Temple is a temple dedicated to the worship of Emperor Yan. The Taizi Hall(太子殿), also known as the Beamless Hall, was built in the Yuan Dynasty (1361), while the rest was constructed during the Ming and Qing Dynasties. The Taizi Hall is a single-bay structure with a square floor plan and a single-eaved hip-and-gable roof. Inside the hall, there is no structural beam framework, and it features an octagonal inverted-bucket style caisson (覆斗式藻井).

Photo cr: Weibo: 菲丶Q
Follow @arch_china for more traditional Chinese architecture pics!
#TraditionalChineseArchitecture #ChineseArchitecture #Architecture #TraditionalArchitecture #ArchitecturalHeritage #ChineseCulture #CulturalTreasures #Travel #Art #Photography #China","['#ArchitecturalHeritage', '#Architecture', '#Art', '#China', '#ChineseArchitecture', '#ChineseCulture', '#CulturalTreasures', '#Photography', '#TraditionalArchitecture', '#TraditionalChineseArchitecture', '#Travel']",1007384226.0,gaoping,https://www.instagram.com/explore/locations/1007384226/gaoping/,3.22e+18,CzADWeExE8t,59637101392,arch_china,Chinese Architecture,10/29/2023 23:15,traditionalchinesearchitecture,7,instagram,tag,396610851_874090180579207_2444727061345710664_n,jpg,traditionalchinesearchitecture,,0,[],[],0.0,True
2,10/16/2023 19:37,3.22e+18,CyeMB_vRbc0,https://instagram.fyzd1-3.fna.fbcdn.net/v/t51.29350-15/392784583_286073237580606_3356097329242901984_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fyzd1-3.fna.fbcdn.net&_nc_cat=106&_nc_oc=Q6cZ2AEwVz3kAwaicsoNIXFeqVPKrZe_jCzqs56GkQMdNKgvgliP7R27ZZu0UmD9nomY6pE&_nc_ohc=_XpkQAyTgKQQ7kNvgEaq64i&_nc_gid=0bc880a3ca274a2d839cb2b949bfb9fe&edm=AMKDjl4BAAAA&ccb=7-5&ig_cache_key=MzIxNTA2MDA5NzcwNTU1NTc2NA%3D%3D.3-ccb7-5&oh=00_AYAZN8RdI3u0X3YcUoJu-rygRbfj0--_YJa9ud8JdsbmbQ&oe=67AF2357&_nc_sid=472314,,1440,1800,[],3.22e+18,CyeMCFFx0fn,https://www.instagram.com/p/CyeMCFFx0fn/,36,False,[],"永泰古城 | Yongtai Ancient City
甘肃白银 Baiyin, Gansu Province

The construction of Yongtai Ancient City took place in the Ming Dynasty (1608) as a defense measure against the invasion of northern minority groups. The city wall of Yongtai is made of rammed earth, with 12 artillery platforms and 4 city towers on the wall, and a moat with a barbican below. The city, when viewed from above, resembles a golden turtle, hence it is also known as the ""Yongtai Turtle City.”

Photo cr: Xiaohongshu: 小丹大梦旅行记
Photo cr: Xiaohongshu: 走马观花Ueky
Photo cr: Xiaohongshu: cooper
Follow @arch_china for more traditional Chinese architecture pics!
#TraditionalChineseArchitecture #ChineseArchitecture #Architecture #TraditionalArchitecture #ArchitecturalHeritage #ChineseCulture #CulturalTreasures #Travel #Art #Photography #China","['#ArchitecturalHeritage', '#Architecture', '#Art', '#China', '#ChineseArchitecture', '#ChineseCulture', '#CulturalTreasures', '#Photography', '#TraditionalArchitecture', '#TraditionalChineseArchitecture', '#Travel']",255238208.0,baiyin,https://www.instagram.com/explore/locations/255238208/baiyin/,3.22e+18,CyeMCFFx0fn,59637101392,arch_china,Chinese Architecture,10/16/2023 19:37,traditionalchinesearchitecture,10,instagram,tag,392784583_286073237580606_3356097329242901984_n,jpg,traditionalchinesearchitecture,,1,['Súper ❤️😍'],['positive'],1.0,True
